# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-5056	1343512	nan	0	0
-5054	1343514	nan	0	0
-5052	1343516	nan	0	0
-5050	1343518	nan	0	0
-5048	1343520	nan	0	0
-5046	1343522	nan	0	0
-5044	1343524	nan	0	0
-5042	1343526	nan	0	0
-5040	1343528	nan	0	0
-5038	1343530	nan	0	0
-5036	1343532	nan	0	0
-5034	1343534	nan	0	0
-5032	1343536	nan	0	0
-5030	1343538	nan	0	0
-5028	1343540	nan	0	0
-5026	1343542	nan	0	0
-5024	1343544	nan	0	0
-5022	1343546	nan	0	0
-5020	1343548	nan	0	0
-5018	1343550	nan	0	0
-5016	1343552	nan	0	0
-5014	1343554	nan	0	0
-5012	1343556	nan	0	0
-5010	1343558	nan	0	0
-5008	1343560	nan	0	0
-5006	1343562	nan	0	0
-5004	1343564	nan	0	0
-5002	1343566	nan	0	0
-5000	1343568	nan	0	0
-4998	1343570	nan	0	0
-4996	1343572	nan	0	0
-4994	1343574	nan	0	0
-4992	1343576	nan	0	0
-4990	1343578	nan	0	0
-4988	1343580	nan	0	0
-4986	1343582	nan	0	0
-4984	1343584	nan	0	0
-4982	1343586	nan	0	0
-4980	1343588	nan	0	0
-4978	1343590	nan	0	0
-4976	1343592	nan	0	0
-4974	1343594	nan	0	0
-4972	1343596	nan	0	0
-4970	1343598	nan	0	0
-4968	1343600	nan	0	0
-4966	1343602	nan	0	0
-4964	1343604	nan	0	0
-4962	1343606	nan	0	0
-4960	1343608	nan	0	0
-4958	1343610	nan	0	0
-4956	1343612	nan	0	0
-4954	1343614	nan	0	0
-4952	1343616	nan	0	0
-4950	1343618	nan	0	0
-4948	1343620	nan	0	0
-4946	1343622	nan	0	0
-4944	1343624	nan	0	0
-4942	1343626	nan	0	0
-4940	1343628	nan	0	0
-4938	1343630	nan	0	0
-4936	1343632	nan	0	0
-4934	1343634	nan	0	0
-4932	1343636	nan	0	0
-4930	1343638	nan	0	0
-4928	1343640	nan	0	0
-4926	1343642	nan	0	0
-4924	1343644	nan	0	0
-4922	1343646	nan	0	0
-4920	1343648	nan	0	0
-4918	1343650	nan	0	0
-4916	1343652	nan	0	0
-4914	1343654	nan	0	0
-4912	1343656	nan	0	0
-4910	1343658	nan	0	0
-4908	1343660	nan	0	0
-4906	1343662	nan	0	0
-4904	1343664	nan	0	0
-4902	1343666	nan	0	0
-4900	1343668	nan	0	0
-4898	1343670	nan	0	0
-4896	1343672	nan	0	0
-4894	1343674	nan	0	0
-4892	1343676	nan	0	0
-4890	1343678	nan	0	0
-4888	1343680	nan	0	0
-4886	1343682	nan	0	0
-4884	1343684	nan	0	0
